#{"t_start": 1736528470.7258098, "env_id": "footsteps-planning-any-withball-v0"}
r,l,t
-29.316013,27,48008.160598
-37.108409,33,48008.677649
-25.684136,24,48009.26222
-24.966572,23,48009.705776
-28.503189,26,48010.101836
-31.548221,28,48010.578391
-35.941376,31,48011.061446
-15.171991,15,48011.649505
-19.75607,19,48011.943033
-31.513312,28,48012.322076
-27.822125,26,48012.845641
-41.412228,35,48013.318201
-24.979695,23,48013.961279
-45.090719,38,48014.441826
-14.386126,14,48015.117416
-35.109091,31,48015.387949
-20.754357,20,48015.932516
-25.062544,23,48016.271056
-36.962452,33,48016.712621
-33.111526,29,48017.339688
-42.194339,36,48017.912755
-24.988397,23,48018.564833
-39.343751,34,48018.993388
-31.626869,29,48019.635462
-16.51441,16,48020.156036
-27.555157,25,48020.470567
-35.886261,32,48020.942133
-46.567371,39,48021.538203
-17.328723,17,48022.262793
-41.845659,36,48022.589842
-31.081835,28,48023.23992
-28.151088,25,48023.752488
-40.008201,35,48024.234062
-29.757495,27,48024.828127
-24.486248,23,48025.329686
-13.121059,13,48025.737728
-36.030253,31,48026.003269
-5.299079,6,48026.551833
-15.520256,15,48026.668342
-17.285397,17,48026.960878
-48.662848,41,48027.282919
-38.320527,33,48028.043519
-28.982863,26,48028.660593
-25.22515,24,48029.144148
-30.546325,28,48029.612699
-31.517124,28,48030.138259
-31.110441,28,48030.663827
-35.978669,31,48031.199893
-28.242948,25,48031.758449
-21.152772,20,48032.199027
-36.272564,31,48032.559567
-41.253816,35,48033.127635
-27.910455,25,48033.768709
-24.871408,23,48034.245268
-22.798734,21,48034.648319
-25.438806,23,48035.036369
-8.417355,9,48035.460415
-28.07008,26,48035.648439
-16.168339,16,48036.128006
-25.598288,23,48036.412536
-38.258997,33,48036.847597
-26.577794,25,48037.451673
-11.690904,12,48037.888235
-11.966671,12,48038.115265
-28.929245,11,48038.344289
-21.503023,20,48038.550315
-31.075665,28,48038.909371
-23.71749,22,48039.463961
-9.753497,10,48039.882518
-32.86731,30,48040.080542
-11.81007,12,48040.6391
-32.24184,29,48040.890629
-19.286644,19,48041.44721
-30.929328,27,48041.827257
-20.508105,20,48042.309812
-41.195111,36,48042.698851
-44.933625,38,48043.35894
-17.811347,17,48044.025526
-38.347541,33,48044.360064
-12.067754,12,48044.958129
-34.485705,31,48045.191658
-27.889672,25,48045.769225
-29.773539,27,48046.209778
-42.444821,36,48046.733329
-26.566754,24,48047.394926
-20.660221,20,48047.818994
-23.304582,22,48048.20804
-7.510975,8,48048.609084
-38.143258,33,48048.782098
-43.79489,37,48049.415181
-45.906124,39,48050.124765
-22.357166,21,48050.817355
-28.882367,26,48051.198398
-17.373675,17,48051.684944
-29.345475,26,48052.021478
-25.274778,23,48052.492026
-19.459913,18,48052.921072
-25.507103,24,48053.271616
-41.031709,35,48053.747172
-48.266713,40,48054.386751
-26.281847,24,48055.086336
-21.849592,20,48055.525374
-20.776558,19,48055.879907
-24.639233,23,48056.258951
-35.032591,31,48056.658997
-26.495973,24,48057.224065
-4.167496,5,48057.653112
-17.167863,17,48057.747632
-29.670922,26,48058.063171
-38.253441,33,48058.543736
-27.040598,24,48059.136816
-23.116166,22,48059.570862
-33.373086,30,48059.973911
-31.742324,29,48060.512971
-44.030507,37,48061.045551
-34.313713,30,48061.680621
-23.002594,21,48062.231693
-14.429472,14,48062.617748
-33.271349,30,48062.873772
-28.42849,26,48063.402835
-37.643837,33,48063.89639
-26.551238,25,48064.514462
-47.389361,40,48065.009036
-42.173001,36,48065.744634
-45.664749,39,48066.429228
-34.26541,31,48067.117833
-21.388908,20,48067.700903
-32.680217,29,48068.08495
-40.018228,35,48068.578006
-23.134858,21,48069.202609
-26.543508,24,48069.583653
-24.439522,23,48070.044712
-32.694149,29,48070.467767
-38.500165,34,48070.992833
-32.477532,29,48071.615917
-22.468765,21,48072.160505
-15.187567,15,48072.551557
-37.178381,33,48072.84309
-35.067911,31,48073.470166
-11.621754,12,48074.030252
-26.411213,25,48074.25428
-19.090297,18,48074.714836
-28.78012,26,48075.057374
-32.006267,28,48075.533934
-33.403418,29,48076.036503
-21.401073,20,48076.538069
-29.202091,26,48076.92011
-35.25799,31,48077.415668
-31.846098,29,48077.969238
-32.432594,29,48078.52531
-36.172448,32,48079.037874
-36.654702,32,48079.598974
-40.618278,36,48080.205044
-10.83435,11,48080.856116
-25.611528,24,48081.08864
-28.129749,25,48081.517687
-31.767765,28,48081.956734
-25.960915,24,48082.458307
-36.851611,32,48082.917858
-30.092894,27,48083.482429
-37.625689,32,48084.004501
-37.891374,33,48084.577075
-25.234915,23,48085.196659
-11.777224,12,48085.595717
-24.410175,23,48085.834741
-32.040741,28,48086.36629
-30.604757,28,48086.87186
-34.092449,30,48087.418936
-24.532596,23,48087.947492
-11.233975,12,48088.35255
-26.564903,26,48088.579575
-20.627745,20,48089.055134
-11.519034,12,48089.413184
-31.905502,28,48089.640217
-15.597251,15,48090.255311
-31.662131,29,48090.550848
-37.198583,32,48091.085908
-44.217187,38,48091.693989
-8.485893,9,48092.373095
-45.128066,38,48092.559118
-25.349836,24,48093.234716
-32.707798,29,48093.663766
-28.137477,26,48094.231832
-31.83383,28,48094.735397
-30.383658,27,48095.244952
-27.665777,25,48095.716507
-37.016161,33,48096.172577
-17.96801,17,48096.744644
-35.721074,32,48097.098686
-29.485939,26,48097.674244
-23.41471,14,48098.168824
-21.36772,20,48098.430366
-15.74567,15,48098.78941
-14.201223,14,48099.077437
-25.859622,24,48099.339973
-26.538015,24,48099.802525
-27.356913,25,48100.249566
-22.66416,21,48100.68363
-35.892631,31,48101.055693
-30.166246,28,48101.665759
-8.491709,9,48102.162314
-32.607307,29,48102.353339
-38.962626,34,48102.908405
-18.692971,18,48103.530478
-31.257287,28,48103.871013
-19.22067,18,48104.39408
-33.014803,29,48104.747618
-29.568895,26,48105.259194
-27.815233,25,48105.731755
-49.438042,41,48106.221323
-34.071893,31,48106.970921
-28.124305,25,48107.544989
-28.759245,26,48107.980043
-34.018468,30,48108.468605
-22.216843,21,48109.003684
-21.141967,20,48109.391732
-30.624184,27,48109.781268
-28.376802,25,48110.266843
-24.158287,22,48110.7644
-23.131914,21,48111.155458
-9.798785,10,48111.529519
-12.058772,12,48111.726538
-40.519802,35,48111.98456
-30.799465,28,48112.599144
-21.676881,20,48113.120701
-18.494043,18,48113.488762
-25.225111,23,48113.827294
-47.545681,40,48114.269346
-28.004222,25,48114.971918
-27.361124,25,48115.466466
-26.284016,24,48115.936024
-29.598721,26,48116.385084
-38.521915,19,48116.869649
-39.524178,34,48117.238706
-41.22562,35,48117.869776
-31.11855,27,48118.503358
-21.310414,20,48119.009921
-17.224816,17,48119.384455
-12.356173,13,48119.682989
-33.451617,29,48119.927538
-31.6413,28,48120.439107
-23.743825,22,48120.953665
-21.54967,20,48121.349727
-35.762357,31,48121.707767
-15.309839,15,48122.336871
-13.977189,14,48122.601412
-34.818965,31,48122.905951
-31.51344,28,48123.50403
-21.116332,20,48124.024581
-41.2853,35,48124.397626
-36.53891,32,48125.042698
-31.068766,28,48125.604766
-22.090477,21,48126.132323
-14.939439,15,48126.528366
-20.158259,19,48126.843908
-10.50316,11,48127.18844
-34.244363,31,48127.401968
-23.096751,21,48127.973545
-11.617851,12,48128.478127
-19.830534,19,48128.704663
-19.529909,19,48129.07221
-29.380376,26,48129.428271
-34.352518,30,48130.008362
-8.775677,9,48130.543929
-49.158294,22,48130.735946
-17.745737,17,48131.130987
-38.156888,33,48131.469524
-30.525281,28,48132.077609
-37.385388,33,48132.611681
-26.241837,24,48133.211757
-23.387322,22,48133.647805
-21.489861,20,48134.039853
-22.588393,21,48134.436898
-22.260081,21,48134.852947
-29.098288,26,48135.255986
-19.824135,19,48135.708542
-14.064265,14,48136.077088
-18.780512,18,48136.334627
-43.457187,37,48136.676172
-30.962474,28,48137.347746
-28.963243,26,48137.864311
-13.364329,13,48138.345867
-32.191859,29,48138.596391
-26.186654,24,48139.115953
-13.94778,14,48139.543012
-36.742104,33,48139.822543
-22.996522,21,48140.444626
-39.493195,34,48140.825677
-40.258494,34,48141.45975
-31.677793,29,48142.078822
-34.104155,30,48142.629897
-22.859953,21,48143.211956
-15.181917,15,48143.592493
-24.358999,23,48143.874026
-21.877075,20,48144.273086
-31.329337,28,48144.669141
-30.437276,27,48145.217206
-21.771458,21,48145.697767
-26.07774,25,48146.105822
-30.201197,27,48146.593374
-28.143722,26,48147.067436
-38.752599,33,48147.574007
-28.50947,25,48148.185077
-33.35645,29,48148.646637
-33.616259,22,48149.175212
-41.525091,35,48149.584267
-30.581131,27,48150.215841
-22.843017,21,48150.724405
-25.251022,23,48151.087941
-33.173918,29,48151.518501
-50.661868,42,48152.028061
-25.004402,23,48152.806158
-10.517735,11,48153.226206
-38.868525,34,48153.45223
-28.755088,26,48154.076314
-21.325589,20,48154.526881
-22.298747,21,48154.881423
-32.768116,29,48155.297974
-22.992203,22,48155.851534
-36.364141,32,48156.262587
-33.145972,29,48156.872661
-20.88202,20,48157.429728
-30.535109,27,48157.815774
-25.245596,23,48158.329333
-15.267122,15,48158.744385
-22.546291,21,48159.006917
-43.33894,37,48159.409956
-31.676056,29,48160.04603
-24.104915,23,48160.581609
-11.477023,12,48160.991652
-41.309207,36,48161.246195
-21.842566,21,48161.88228
-32.006117,29,48162.282337
-44.243524,37,48162.852405
-43.292185,37,48163.559984
-35.949923,32,48164.232572
-21.566701,20,48164.825639
-36.550208,32,48165.215701
-39.350309,34,48165.813766
-42.228486,36,48166.456839
-24.092175,22,48167.084915
-26.913021,25,48167.48696
-25.692695,23,48167.946517
-43.740312,37,48168.40707
-33.438731,30,48169.092145
-38.418973,34,48169.667221
-45.055553,39,48170.278298
-25.429522,24,48170.96288
-10.858919,11,48171.406446
-8.457967,9,48171.624483
-20.112386,19,48171.790997
-32.850635,30,48172.182041
-21.949775,21,48172.740108
-17.85807,17,48173.12415
-29.181866,27,48173.463694
-39.904258,35,48173.95526
-22.229284,21,48174.602832
-24.200072,23,48174.969375
-11.745392,12,48175.386423
-26.924289,24,48175.637954
-41.461188,35,48176.124518
-41.340479,36,48176.767589
-32.706388,29,48177.428164
-28.121687,25,48177.942728
-29.187004,27,48178.417293
-27.367508,25,48178.925842
-21.498671,20,48179.392889
-28.570672,26,48179.767937
-25.038447,23,48180.255506
-29.41656,27,48180.701056
-51.599171,43,48181.174118
-17.920377,17,48181.930206
-1.031332,2,48182.261777
-23.019667,21,48182.319282
-43.659883,37,48182.715339
-48.155066,40,48183.396418
-30.196859,27,48184.125534
-30.921357,28,48184.643097
-26.521335,25,48185.150666
-54.25095,45,48185.637226
-39.740673,34,48186.500848
-39.072362,33,48187.115921
-46.094298,39,48187.749
-27.249398,25,48188.467584
-21.514685,20,48188.934139
-30.359056,27,48189.288677
-25.557205,23,48189.784235
-44.872503,38,48190.215791
-9.606562,10,48190.881878
-24.08103,22,48191.076909
-26.814999,24,48191.513459
-24.628112,22,48191.945518
-17.304665,17,48192.352574
-21.51014,20,48192.687107
-21.656418,20,48193.074157
-17.444479,17,48193.441217
-12.825234,13,48193.741765
-28.994305,27,48193.977789
-27.85658,25,48194.452347
-30.494507,28,48194.88641
-23.536426,22,48195.372977
-9.851922,10,48195.749053
-36.636426,32,48195.952076
-22.561058,21,48196.528154
-39.600145,35,48196.931202
-29.76423,27,48197.579281
-38.611339,33,48198.102336
-29.234006,27,48198.702404
-19.708437,19,48199.193452
-25.441872,23,48199.541492
-34.720257,31,48200.007047
-38.326369,34,48200.582613
-41.313741,35,48201.197679
-7.402022,8,48201.824266
-47.342559,40,48202.009294
-12.578832,13,48202.73588
-43.564196,37,48202.988915
-28.621874,26,48203.687497
-33.286501,29,48204.171062
-19.180079,18,48204.705138
-35.870431,32,48205.07468
-27.670015,25,48205.697738
-9.838159,10,48206.164292
-22.023336,21,48206.360312
-29.070659,26,48206.743354
-37.077816,33,48207.255932
-44.281598,38,48207.856998
-39.716,34,48208.552585
-34.961267,31,48209.152641
-37.370982,33,48209.724719
-21.53302,20,48210.297318
-34.85366,31,48210.697356
-25.778213,24,48211.261428
-27.509976,25,48211.711968
-34.264668,30,48212.167017
-38.910647,33,48212.739086
-22.813741,21,48213.32116
-35.704371,32,48213.736203
-17.534806,17,48214.307269
-5.22928,6,48214.619812
-35.714507,32,48214.751331
-33.024575,30,48215.305401
-47.737835,41,48215.849974
-17.915052,17,48216.585553
-20.81369,20,48216.916587
-24.903811,23,48217.301638
-55.684092,46,48217.729685
-27.892822,25,48218.544806
-29.871129,27,48218.992852
-37.278423,32,48219.477416
-37.512474,32,48220.093484
-17.332033,17,48220.685549
-16.878527,17,48221.013587
-26.04362,24,48221.336125
-43.817032,37,48221.766171
-39.51672,35,48222.449746
-29.968168,27,48223.053845
-36.452516,32,48223.578403
-31.984958,28,48224.176507
-31.171696,28,48224.700068
-39.825411,34,48225.217139
-27.027125,25,48225.823222
-20.778114,20,48226.266271
-32.426309,29,48226.648319
-30.136479,28,48227.224385
-10.833855,11,48227.739948
-50.309143,42,48227.978974
-28.635919,26,48228.746072
-19.061151,19,48229.230633
-39.531871,35,48229.613684
-35.488334,32,48230.26876
-30.523177,27,48230.821832
-25.455783,23,48231.666014
-87.240874,24,48232.10657
-43.436367,37,48232.585628
-22.220408,21,48233.275205
-29.632987,27,48233.658252
-15.54679,15,48234.162819
-48.653655,41,48234.45036
-41.447237,35,48235.26745
-25.022547,23,48235.895521
-27.410482,25,48236.333083
-25.585305,24,48236.810648
-20.130113,19,48237.237701
-20.997829,20,48237.584241
-31.528049,28,48237.981284
-19.111011,19,48238.476857
-14.144541,6,48238.852916
-18.570752,10,48238.969424
-26.740518,25,48239.166446
-29.175511,27,48239.620005
-24.289701,23,48240.10306
-23.125272,22,48240.545609
-34.632251,31,48240.95865
-28.611982,26,48241.496229
-21.305137,20,48241.981781
-37.50716,33,48242.371833
-39.780564,34,48242.983898
-39.908461,34,48243.60947
-32.941181,30,48244.240541
-41.464713,35,48244.801102
-26.148945,24,48245.431681
-19.910193,19,48245.868729
-19.461799,19,48246.201269
-21.735999,20,48246.560321
-38.336949,34,48246.961362
-28.93209,26,48247.588421
-18.031124,17,48248.045979
-33.845678,30,48248.400519
-43.617918,38,48248.942593
-34.894356,31,48249.668169
-35.739708,31,48250.249228
-42.161192,36,48250.836299
-42.160628,37,48251.482369
-33.557288,30,48252.149943
-31.572335,29,48252.704495
-39.985719,34,48253.228553
-25.430065,23,48253.84863
-36.236899,31,48254.24967
-29.607427,27,48254.830733
-25.461384,23,48255.30478
-28.915558,26,48255.739339
-18.864777,18,48256.191386
-42.377026,36,48256.53442
-25.569695,24,48257.199492
-32.8458,29,48257.62904
-26.084957,24,48258.150609
-33.013883,29,48258.590651
-29.044609,26,48259.106727
-31.5568,28,48259.596783
-13.029419,13,48260.095334
-40.781064,35,48260.339875
-35.831579,32,48261.024452
-17.901237,17,48261.602014
-32.071079,29,48261.910051
-12.80212,13,48262.454614
-42.795008,36,48262.707149
-34.821287,30,48263.346215
-22.984923,22,48263.902772
-19.608145,19,48264.31732
-21.508805,20,48264.677861
-20.560488,19,48265.052908
-43.452846,38,48265.448956
-10.560565,11,48266.128544
-35.752028,31,48266.361567
-44.185218,38,48266.919636
-28.614212,26,48267.62823
-16.18463,16,48268.114786
-23.908183,22,48268.417325
-36.678525,32,48268.827374
-20.767337,19,48269.409454
-34.543261,31,48269.761999
-8.22562,9,48270.298557
-38.326755,19,48270.467582
-29.396285,26,48270.817628
-38.282459,34,48271.310189
-39.506913,35,48271.954283
-31.299361,28,48272.581378
-33.84859,30,48273.105946
-15.04211,15,48273.645011
-21.523452,20,48273.924565
-23.252885,22,48274.324612
-16.380384,16,48274.748653
-40.27885,34,48275.067188
-54.026391,45,48275.714761
-26.618477,24,48276.561866
-37.39905,32,48277.019423
-18.200978,17,48277.604
-18.610774,18,48277.888535
-22.783971,21,48278.217579
-28.825473,26,48278.583133
-29.523554,27,48279.079697
-22.874769,21,48279.548253
-29.667963,27,48279.939301
-20.298718,19,48280.429858
-32.190756,29,48280.828895
-43.246294,38,48281.383453
-23.398367,22,48282.076034
-14.591131,14,48282.494081
-9.782609,10,48282.760606
-27.63962,25,48282.953631
-14.3281,14,48283.419209
-22.58661,21,48283.704237
-47.133096,39,48284.133788
-9.558198,10,48284.855366
-18.939186,18,48285.06039
-37.035944,33,48285.417434
-15.647337,15,48286.025499
-37.703468,32,48286.333035
-25.802761,24,48286.903605
-24.737551,23,48287.335157
-40.707855,35,48287.766202
-27.893111,25,48288.407283
-9.870782,10,48288.878831
-32.854099,29,48289.077858
-19.074807,18,48289.637925
-21.236984,20,48289.963463
-42.287057,36,48290.354513
-25.689622,24,48290.998584
-41.001459,35,48291.462143
-27.074881,25,48292.095211
-23.129825,22,48292.565771
-23.455344,22,48292.962819
-22.506839,21,48293.34187
-30.944976,27,48293.721918
-13.552769,14,48294.204975
-49.805677,41,48294.48352
-20.406702,19,48295.188099
-32.289097,29,48295.564153
-32.464974,29,48296.145253
-30.304691,27,48296.684824
-22.629632,21,48297.159397
-16.032928,16,48297.573448
-29.147673,26,48297.853982
-37.34094,33,48298.342539
-32.393917,29,48298.940614
-20.09676,19,48299.461173
-38.521665,34,48299.80771
-23.128732,22,48300.424293
-26.855259,25,48300.840341
-25.33491,24,48301.317883
-34.380588,31,48301.748941
-26.837244,25,48302.325023
-25.182593,23,48302.78107
-22.590513,21,48303.198119
-33.217675,29,48303.590169
-26.711681,25,48304.112231
-34.578295,30,48304.573278
-39.24074,35,48305.133348
-18.845244,18,48305.754424
-39.989381,35,48306.105969
-42.327753,37,48306.782552
-36.204527,32,48307.456131
-33.296946,29,48308.047198
-32.635443,30,48308.603771
-40.060818,34,48309.149863
-16.520581,16,48309.736947
-32.723029,29,48310.04049
-14.531279,14,48310.529053
-12.61965,13,48310.804077
-31.943541,28,48311.05161
-35.890347,31,48311.538174
-41.082105,35,48312.118256
-21.772884,20,48312.744342
-30.017446,27,48313.12639
-41.21614,35,48313.59444
-23.194484,22,48314.268043
-16.676104,17,48314.631109
-15.751547,15,48314.945651
-36.721676,32,48315.238194
-30.126967,27,48315.807765
-31.674284,28,48316.311331
-13.206407,13,48316.773894
-41.008486,35,48317.026429
-30.869807,27,48317.64651
-24.403203,22,48318.123066
-30.555057,27,48318.512606
-39.74396,34,48319.02366
-39.385804,34,48319.654744
-11.890059,12,48320.246823
-34.672456,30,48320.479855
-18.202561,17,48321.011413
-30.473298,28,48321.33246
-24.951053,23,48321.84903
-29.274478,26,48322.266102
-30.501787,28,48322.754667
-31.678854,28,48323.29623
-31.620956,29,48323.820306
-25.865375,24,48324.354876
-28.286661,26,48324.78392
-43.8879,37,48325.279487
-38.306163,34,48325.936068
-32.306937,29,48326.56314
-26.865459,25,48327.103695
-19.030148,18,48327.580242
-24.814464,23,48327.90777
-18.389289,18,48328.357332
-26.166152,24,48328.682871
-31.897219,29,48329.15043
-34.751092,31,48329.739534
-8.587465,9,48330.26312
-29.305161,27,48330.443136
-29.542635,27,48330.944718
-22.050262,21,48331.427273
-42.652097,36,48331.833316
-26.447402,24,48332.509389
-20.605264,20,48332.941943
-26.701412,24,48333.306479
-28.261607,26,48333.739035
-17.701961,17,48334.207095
-23.177485,22,48334.534131
-21.681609,20,48334.941186
-39.124473,35,48335.320225
-45.715211,38,48335.959302
-31.379899,28,48336.638892
-14.298551,14,48337.129448
-32.173654,29,48337.396476
-45.332869,38,48337.91203
-43.289933,37,48338.583607
-20.605777,19,48339.23619
-28.95778,26,48339.57973
-30.407583,27,48340.058292
-24.087892,22,48340.534859
-21.24436,20,48340.934903
-29.181267,27,48341.316952
-19.16335,18,48341.788006
-29.129824,26,48342.123049
-32.739048,29,48342.618599
-23.335344,21,48343.168158
-12.710412,13,48343.543198
-46.725282,39,48343.814221
-31.80599,28,48344.5303
-24.483971,22,48345.05087
-18.64406,18,48345.469913
-23.118164,21,48345.773447
-30.429199,27,48346.151498
-34.27519,30,48346.656056
-35.490811,31,48347.23312
-36.48848,32,48347.819185
-27.696222,25,48348.402767
-43.329344,37,48348.862329
-30.836301,27,48349.569921
-15.817222,15,48350.068495
-33.40702,29,48350.377031
-30.712099,28,48350.890586
-35.691088,32,48351.438652
-19.71142,19,48351.98523
-27.786057,25,48352.375271
-18.102725,18,48352.848847
-40.030031,34,48353.187383
-24.819194,23,48353.82296
-24.46175,22,48354.279013
-31.911471,28,48354.698058
-25.77304,24,48355.20963
-31.312354,28,48355.680185
-9.808271,10,48356.165746
-26.586346,25,48356.352767
-41.652356,35,48356.830322
-21.542011,20,48357.482396
-32.917291,29,48357.863436
-20.875239,20,48358.375014
-13.867774,14,48358.738055
-18.807628,18,48359.009088
-17.174429,17,48359.336141
-22.363419,21,48359.65267
-19.117285,18,48360.018211
-32.288419,29,48360.374261
-20.997485,20,48360.932321
-37.284161,32,48361.329363
-15.085065,15,48361.932427
-17.474236,17,48362.21746
-22.597437,21,48362.520497
-26.911964,24,48362.908034
-28.132858,25,48363.345589
-40.225222,35,48363.82414
-27.265799,25,48364.446224
-25.436195,23,48364.910275
-25.018853,23,48365.333829
-13.128843,13,48365.766873
-33.030303,30,48366.008906
-29.185606,26,48366.564979
-20.119109,19,48367.046534
-24.433466,23,48367.418069
-15.021879,15,48367.840625
-37.163435,32,48368.139156
-19.918768,19,48368.740251
-28.056301,26,48369.091786
-29.264939,26,48369.558347
-32.751522,30,48370.032914
-13.744851,14,48370.553479
-27.518293,25,48370.81851
-21.839742,21,48371.307057
-14.643111,14,48371.678107
-27.915709,25,48371.943648
-15.192102,15,48372.430201
-34.889639,31,48372.735733
-14.467627,14,48373.301293
-27.419252,25,48373.598821
-38.961623,33,48374.021375
-41.834776,36,48374.616939
-15.160995,15,48375.244515
-30.623027,27,48375.497549
-29.567067,27,48376.004119
-25.837851,24,48376.486675
-30.616258,28,48376.977225
-23.181678,22,48377.481779
-21.475081,20,48377.878827
-24.432664,23,48378.252876
-33.107535,29,48378.684927
-33.291595,30,48379.189487
-35.439525,32,48379.733566
-46.072126,39,48380.341626
-37.50639,32,48381.073217
-47.590476,40,48381.675283
-33.136252,30,48382.414876
-32.852085,29,48382.958951
-16.224819,16,48383.503521
-36.890237,32,48383.820062
-20.2521,19,48384.408131
-37.588257,33,48384.777175
-26.980965,25,48385.373242
-39.331233,34,48385.866818
-37.138252,32,48386.48289
-41.421091,35,48387.060966
-38.709384,34,48387.670047
-16.873739,16,48388.279128
-24.513351,23,48388.585662
-23.146786,22,48388.997709
-34.233234,30,48389.418766
-42.008073,36,48389.976832
-30.806874,27,48390.620922
-16.60362,16,48391.095487
-37.028127,32,48391.40502
-42.470039,37,48391.990099
-42.62306,37,48392.689686
-21.857495,20,48393.356269
-8.507211,9,48393.709802
-20.408466,19,48393.879832
-31.682164,28,48394.247883
-31.768975,29,48394.760451
-18.179345,17,48395.309012
-37.63005,33,48395.634053
-28.245134,26,48396.28013
-15.517981,15,48396.741714
-17.681294,17,48397.016749
-25.234648,23,48397.338789
-43.883769,38,48397.782844
-35.065778,31,48398.512429
-17.491978,17,48399.082507
-43.770182,38,48399.418045
-25.390732,23,48400.105637
-29.593381,26,48400.532198
-25.851669,24,48401.00725
-32.981777,29,48401.424806
-28.180175,25,48401.959364
-25.197469,23,48402.44492
-27.828133,26,48402.86897
-25.369681,24,48403.384237
-42.178788,37,48403.850116
-17.34059,17,48404.502949
-46.868746,39,48404.846986
-21.419217,20,48405.582584
-37.687661,33,48405.989638
-24.017422,22,48406.579701
-49.409647,41,48406.98575
-32.380965,29,48407.722835
-28.10394,18,48408.251404
-34.416508,30,48408.609947
-21.656405,20,48409.167028
-38.320443,33,48409.530071
-30.752557,28,48410.16214
-34.876623,31,48410.678709
-20.788378,20,48411.218789
-31.849338,28,48411.591338
-16.808737,16,48412.112909
-21.951856,20,48412.394447
-7.217005,8,48412.757493
-47.839769,40,48412.928514
-17.800612,17,48413.627114
-21.422914,20,48413.944649
-17.641876,17,48414.315691
-29.1263,26,48414.729765
-30.382527,27,48415.223321
-19.313192,19,48415.717883
-17.185412,17,48416.061419
-25.894285,24,48416.397954
-49.022632,41,48416.864523
-19.45343,19,48417.601113
-38.352532,34,48417.971164
-23.072016,14,48418.584245
-22.194847,21,48418.861781
-35.570766,31,48419.244831
-19.44133,18,48419.800394
-11.72514,12,48420.115435
-32.477193,29,48420.352458
-29.679633,27,48420.859017
-27.694399,25,48421.381578
-34.769223,31,48421.832136
-30.4439,27,48422.445222
-39.130578,34,48422.935774
-13.069451,13,48423.514343
-4.191869,5,48423.772874
-35.114555,31,48423.875387
-21.769248,21,48424.476458
-33.855849,31,48424.875497
-21.087001,12,48425.43657
-28.299542,26,48425.665606
-13.375749,14,48426.123158
-21.473463,20,48426.383181
-40.796726,35,48426.75623
-37.251505,33,48427.399301
-45.375274,39,48428.001376
-48.70302,41,48428.672961
-25.398461,24,48429.420057
-24.305839,23,48429.858115
-11.83559,12,48430.280164
-21.94778,21,48430.524695
-19.263123,18,48430.930736
-36.675198,32,48431.279284
-39.512129,34,48431.891359
-20.372474,12,48432.517941
-36.321392,32,48432.763962
-27.638895,25,48433.293534
-23.511795,22,48433.720096
-29.505182,27,48434.141139
-25.873925,23,48434.64869
-40.950648,36,48435.082734
-24.3134,23,48435.732317
-30.822669,27,48436.180369
-47.612647,41,48436.676935
-17.309215,17,48437.446021
-34.922669,31,48437.784557
-42.495051,36,48438.370632
-20.584285,19,48439.010701
-29.973755,27,48439.352749
-18.358956,18,48439.843307
-44.181241,37,48440.213853
-40.911039,35,48440.889435
-21.994495,21,48441.521006
-37.526594,33,48441.910543
-30.585119,28,48442.51912
-25.897195,24,48443.02368
-53.37674,45,48443.467739
-27.927477,25,48444.300844
-37.538776,32,48444.755404
-26.323123,9,48445.320476
-32.882272,30,48445.500991
-13.791733,14,48446.056067
-23.870571,22,48446.329598
-43.957542,37,48446.726646
-17.850646,18,48447.373721
-29.186568,27,48447.711266
-37.19017,32,48448.22333
-15.527921,15,48448.808909
-12.812153,13,48449.084445
-34.387872,30,48449.322968
-35.667781,31,48449.864527
-35.134657,31,48450.464593
-29.386187,27,48451.031667
-39.092726,34,48451.492719
-29.121049,26,48452.108784
-23.660263,22,48452.541342
-15.653556,15,48452.955395
-28.428814,26,48453.233931
-35.959975,32,48453.696003
-26.564552,25,48454.283091
-11.971825,12,48454.712136
-5.299413,6,48454.928669
-25.722537,24,48455.059188
-42.785842,37,48455.516242
-6.175018,7,48456.178822
-22.174267,22,48456.322837
-13.884322,14,48456.711382
-10.649866,11,48456.985925
-24.477465,23,48457.343027
-29.305611,26,48457.767071
-41.647489,35,48458.251638
-11.022198,11,48458.871707
-24.812959,23,48459.081737
-40.744,35,48459.507798
-25.942319,24,48460.139373
-37.484187,32,48460.597432
-41.081433,35,48461.189496
-12.688333,13,48461.817584
-43.315017,37,48462.053111
-25.778841,24,48462.720682
-27.069717,25,48463.175741
-31.812088,29,48463.642297
-28.045136,25,48464.151875
-37.602534,33,48464.620437
-35.8977,32,48465.237524
-20.401119,19,48465.846589
-22.649288,21,48466.201138
-19.178046,18,48466.595174
-29.979082,27,48466.931209
-13.582563,14,48467.412261
-40.53028,35,48467.680816
-19.551656,19,48468.305885
-30.746288,27,48468.659925
-12.783319,13,48469.149484
-28.494365,26,48469.414508
-30.155556,27,48469.886065
-25.589411,23,48470.376627
-19.424176,19,48470.808672
-15.255921,15,48471.157722
-23.183203,22,48471.445261
-14.023624,14,48471.860305
-35.728423,31,48472.111342
-45.954074,39,48472.644398
-40.618802,35,48473.343004
-38.388364,34,48474.000066
-37.150964,33,48474.646647
-49.575246,41,48475.293719
-38.416896,33,48476.001297
-38.357131,33,48476.580364
-32.74715,29,48477.201422
